sample,age,sex,self1,self2,self3,self4,self5,self6,self7,self8,self9,self10,agegr_us,extraver,mean,nation,agegroup,sumscore
11140,india_femstud_hindiversion,19,female,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,36
11141,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,barely true,moderately true,exactly true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,31
11142,india_femstud_hindiversion,19,female,moderately true,barely true,barely true,moderately true,moderately true,exactly true,moderately true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,30
11143,india_femstud_hindiversion,19,female,moderately true,barely true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true,barely true,NA,NA,NA,India,NA,26
11144,india_femstud_hindiversion,19,female,exactly true,barely true,moderately true,barely true,moderately true,exactly true,moderately true, exactly true, exactly true,barely true,NA,NA,NA,India,NA,31
11145,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,exactly true, moderately true,barely true, moderately true,NA,NA,NA,India,NA,31
11146,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,moderately true,moderately true,exactly true,moderately true, exactly true, exactly true, moderately true,NA,NA,NA,India,NA,33
11147,india_femstud_hindiversion,19,female,exactly true,moderately true,barely true,moderately true,moderately true,exactly true,barely true, exactly true, moderately true,exactly true,NA,NA,NA,India,NA,32
11148,india_femstud_hindiversion,19,female,moderately true,exactly true,exactly true,moderately true,moderately true,exactly true,barely true, barely true, moderately true,exactly true,NA,NA,NA,India,NA,32
11149,india_femstud_hindiversion,21,female,moderately true,moderately true,moderately true,barely true, barely true,moderately true,moderately true, barely true, not at all true,barely true,NA,NA,NA,India,NA,24
11150,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,moderately true,not at all true,exactly true,exactly true, barely true, exactly true,exactly true,NA,NA,NA,India,NA,31
11151,india_femstud_hindiversion,20,female,moderately true,not at all true,barely true,moderately true,moderately true,moderately true,not at all true, not at all true, moderately true,barely true,NA,NA,NA,India,NA,22
11152,india_femstud_hindiversion,19,female,moderately true,exactly true,barely true,moderately true,not at all true,exactly true,moderately true, not at all true,barely true, moderately true,NA,NA,NA,India,NA,26
11153,india_femstud_hindiversion,19,female,moderately true,exactly true,barely true, exactly true,moderately true,exactly true,moderately true, moderately true, exactly true, moderately true,NA,NA,NA,India,NA,33
11154,india_femstud_hindiversion,19,female,moderately true,exactly true,moderately true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,36
11155,india_femstud_hindiversion,19,female,exactly true,moderately true,exactly true, exactly true,moderately true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,37
11156,india_femstud_hindiversion,19,female,exactly true,moderately true,barely true,barely true,not at all true,moderately true,barely true, barely true, not at all true,barely true,NA,NA,NA,India,NA,22
11157,india_femstud_hindiversion,19,female,moderately true,moderately true,moderately true,moderately true,moderately true,barely true,moderately true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,28
11158,india_femstud_hindiversion,21,female,exactly true,exactly true,moderately true, exactly true,moderately true,exactly true,moderately true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,37
11159,india_femstud_hindiversion,21,female,moderately true,barely true,barely true,moderately true, barely true,moderately true,barely true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,25
11160,india_femstud_hindiversion,21,female,exactly true,moderately true,moderately true,barely true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,30
11161,india_femstud_hindiversion,20,female,barely true,moderately true,barely true,moderately true,moderately true,moderately true,moderately true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,28
11162,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,38
11163,india_femstud_hindiversion,20,female,exactly true,moderately true,moderately true,moderately true, exactly true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,36
11164,india_femstud_hindiversion,20,female,exactly true,moderately true,exactly true,moderately true,moderately true,exactly true,exactly true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,35
11165,india_femstud_hindiversion,20,female,moderately true,exactly true,exactly true, exactly true,moderately true,moderately true,exactly true, moderately true, moderately true, moderately true,NA,NA,NA,India,NA,34
11166,india_femstud_hindiversion,20,female,moderately true,moderately true,moderately true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,37
11167,india_femstud_hindiversion,20,female,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,NA,NA,NA,India,NA,40
11168,india_femstud_hindiversion,20,female,exactly true,exactly true,moderately true,moderately true, barely true,exactly true,exactly true, moderately true, exactly true,exactly true,NA,NA,NA,India,NA,35
11169,india_femstud_hindiversion,20,female,exactly true,moderately true,exactly true,moderately true, exactly true,exactly true,barely true, exactly true, moderately true, moderately true,NA,NA,NA,India,NA,34
11170,india_femstud_hindiversion,19,female,moderately true,barely true,barely true,moderately true, barely true,moderately true,barely true, moderately true, moderately true,barely true,NA,NA,NA,India,NA,25
11171,Indonesia,18,male,moderately true,exactly true,moderately true,barely true, barely true,moderately true,exactly true, barely true, moderately true,exactly true,NA,NA,3,Indonesia,15 to 20,30
11172,Indonesia,18,male,moderately true,exactly true,moderately true,barely true, barely true,barely true,not at all true, moderately true,barely true, moderately true,NA,NA,2.5,Indonesia,15 to 20,25
11173,Indonesia,20,male,exactly true,exactly true,not at all true,moderately true,moderately true,moderately true,moderately true, moderately true,barely true, moderately true,NA,NA,2.9,Indonesia,15 to 20,29
11174,Indonesia,21,male,exactly true,barely true,exactly true,moderately true,moderately true,moderately true,barely true, barely true,barely true,barely true,NA,NA,2.7,Indonesia,21 to 25,27
11175,Indonesia,20,male,exactly true,exactly true,moderately true, exactly true, exactly true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.6,Indonesia,15 to 20,36
11176,Indonesia,19,male,exactly true,exactly true,not at all true,not at all true,not at all true,moderately true,exactly true, moderately true, not at all true,exactly true,NA,NA,2.6,Indonesia,15 to 20,26
11177,Indonesia,19,male,moderately true,exactly true,not at all true,moderately true, exactly true,not at all true,barely true, barely true,barely true, moderately true,NA,NA,2.5,Indonesia,15 to 20,25
11178,Indonesia,19,male,moderately true,exactly true,barely true,moderately true, barely true,barely true,barely true, moderately true,barely true, moderately true,NA,NA,2.6,Indonesia,15 to 20,26
11179,Indonesia,18,male,exactly true,exactly true,exactly true, exactly true, exactly true,exactly true,not at all true, exactly true, exactly true,exactly true,NA,NA,3.7,Indonesia,15 to 20,37
11180,Indonesia,19,male,exactly true,exactly true,not at all true, exactly true,moderately true,exactly true,moderately true, moderately true, moderately true,exactly true,NA,NA,3.3,Indonesia,15 to 20,33
11181,Indonesia,18,male,exactly true,exactly true,barely true,barely true, barely true,barely true,moderately true, moderately true,barely true,exactly true,NA,NA,2.8,Indonesia,15 to 20,28
11182,Indonesia,21,male,exactly true,exactly true,moderately true, exactly true, barely true,barely true,barely true, barely true, moderately true, moderately true,NA,NA,2.9,Indonesia,21 to 25,29
11183,Indonesia,20,male,exactly true,exactly true,exactly true,barely true, exactly true,exactly true,barely true, exactly true, moderately true,exactly true,NA,NA,3.5,Indonesia,15 to 20,35
11184,Indonesia,22,male,exactly true,exactly true,barely true,barely true,moderately true,exactly true,exactly true, exactly true, moderately true,barely true,NA,NA,3.2,Indonesia,21 to 25,32
11185,Indonesia,22,male,exactly true,exactly true,exactly true,moderately true, exactly true,exactly true,moderately true, moderately true, exactly true,exactly true,NA,NA,3.7,Indonesia,21 to 25,37
11186,Indonesia,30,male,exactly true,exactly true,not at all true,moderately true,moderately true,moderately true,moderately true, exactly true, moderately true,exactly true,NA,NA,3.2,Indonesia,25,5 to 30,32
11187,Indonesia,20,male,barely true,exactly true,moderately true,moderately true, barely true,moderately true,moderately true, barely true, moderately true,exactly true,NA,NA,2.9,Indonesia,15 to 20,29
11188,Indonesia,21,male,moderately true,moderately true,barely true,barely true, barely true,barely true,moderately true, moderately true, moderately true,exactly true,NA,NA,2.7,Indonesia,21 to 25,27
